doctor_id,department,day_of_week,time_of_day_minutes,patients_waiting,emergency_patients_waiting,doctor_workload,avg_consultation_time,actual_wait_time
9,Orthopedics,2,781,9,2,23,22.43,223.38
4,General Medicine,2,769,6,0,12,10.06,66.83
1,Cardiology,0,808,7,3,29,20.05,159.29
6,General Medicine,4,839,9,0,15,17.42,159.63
8,Orthopedics,5,606,6,4,14,18.25,130.49
2,Cardiology,1,543,4,2,28,27.39,130.47
9,Orthopedics,3,772,13,4,22,21.68,316.17
7,General Medicine,4,744,1,1,1,5.0,9.92
9,Orthopedics,3,588,13,4,26,24.43,349.33
8,Orthopedics,3,657,1,0,4,16.74,18.9
6,General Medicine,5,557,14,3,17,15.82,230.27
2,Cardiology,0,946,3,3,6,24.24,96.6
10,Orthopedics,0,1003,14,0,1,17.69,249.97
10,Orthopedics,1,492,4,3,0,13.54,69.01
1,Cardiology,2,858,9,1,21,18.51,174.73
4,General Medicine,1,897,10,4,8,11.13,123.27
2,Cardiology,2,532,3,1,15,24.55,83.97
6,General Medicine,6,969,2,0,12,15.25,42.59
10,Orthopedics,0,678,0,0,6,14.01,0.0
7,General Medicine,3,551,5,1,7,6.84,34.03
7,General Medicine,3,794,10,3,26,7.13,86.26
10,Orthopedics,0,900,14,3,22,13.95,211.19
8,Orthopedics,1,697,2,2,22,17.56,53.6
1,Cardiology,0,940,2,1,12,20.02,45.89
2,Cardiology,6,891,3,2,8,24.6,94.34
2,Cardiology,6,831,9,2,10,25.41,243.44
2,Cardiology,3,703,3,2,1,24.3,88.55
8,Orthopedics,2,798,1,0,25,15.74,19.04
5,General Medicine,1,580,9,1,28,13.93,131.48
6,General Medicine,1,544,1,1,28,17.95,30.1
1,Cardiology,3,742,8,3,20,23.49,220.26
6,General Medicine,6,659,2,2,28,15.61,46.61
1,Cardiology,4,727,10,3,19,18.9,217.37
3,Cardiology,5,730,8,2,4,14.3,126.0
8,Orthopedics,1,857,6,1,17,18.33,119.83
10,Orthopedics,2,748,11,2,5,15.93,191.1
2,Cardiology,6,656,1,0,25,24.67,29.43
3,Cardiology,1,867,1,0,22,17.56,22.47
5,General Medicine,1,739,0,0,17,10.45,0.0
4,General Medicine,5,883,3,1,26,8.46,33.46
9,Orthopedics,3,823,7,4,18,22.2,190.62
7,General Medicine,5,970,14,3,5,11.08,175.38
2,Cardiology,2,973,4,2,30,26.46,134.19
9,Orthopedics,5,673,6,2,10,22.16,154.58
5,General Medicine,6,940,10,4,3,13.7,158.95
8,Orthopedics,2,741,14,0,4,14.9,216.78
10,Orthopedics,3,648,3,3,0,11.37,44.96
3,Cardiology,6,507,14,2,23,18.31,273.36
6,General Medicine,0,706,10,2,11,18.22,190.26
10,Orthopedics,5,512,10,1,13,15.15,161.6
7,General Medicine,6,498,13,0,10,5.8,78.24
3,Cardiology,1,892,11,2,18,13.21,161.19
7,General Medicine,1,900,15,3,5,7.17,121.84
6,General Medicine,5,626,5,1,3,17.01,95.79
6,General Medicine,0,677,5,1,15,14.24,77.64
1,Cardiology,0,646,15,0,15,20.01,300.44
6,General Medicine,3,986,2,2,7,13.78,44.73
4,General Medicine,0,760,14,0,11,10.17,148.89
7,General Medicine,5,493,7,2,21,10.24,77.44
5,General Medicine,3,920,13,3,13,8.13,117.43
2,Cardiology,3,958,12,3,27,25.39,328.57
5,General Medicine,3,943,2,1,14,12.38,31.06
8,Orthopedics,3,586,14,0,24,12.25,175.92
3,Cardiology,4,790,0,0,27,12.03,0.0
1,Cardiology,4,492,14,3,20,21.12,316.83
5,General Medicine,0,845,0,0,11,11.46,0.0
4,General Medicine,3,797,2,1,20,6.28,15.85
9,Orthopedics,4,878,10,1,17,18.62,194.99
2,Cardiology,6,742,7,1,22,24.26,187.56
2,Cardiology,1,694,9,2,28,25.43,252.18
9,Orthopedics,5,494,13,2,16,22.48,305.01
4,General Medicine,2,766,11,0,25,10.18,118.28
2,Cardiology,2,962,4,2,18,24.23,125.71
9,Orthopedics,0,541,0,0,10,22.66,0.0
2,Cardiology,3,981,14,0,4,21.91,311.31
8,Orthopedics,4,702,4,1,23,17.92,84.87
6,General Medicine,1,741,5,4,29,13.58,94.96
9,Orthopedics,0,532,11,3,13,21.9,260.69
4,General Medicine,4,965,2,0,13,7.67,27.33
5,General Medicine,5,626,7,2,6,12.09,89.77
8,Orthopedics,6,738,2,1,12,17.28,48.65
2,Cardiology,0,717,13,2,28,25.77,353.47
7,General Medicine,2,570,2,1,16,5.0,17.19
8,Orthopedics,3,649,9,3,10,14.41,142.17
5,General Medicine,2,586,15,1,14,14.71,231.41
6,General Medicine,2,1008,14,1,3,14.67,218.05
9,Orthopedics,6,610,1,1,14,17.41,26.55
1,Cardiology,1,842,1,0,2,17.66,16.2
9,Orthopedics,3,856,6,3,7,22.59,159.36
3,Cardiology,5,800,2,2,17,15.43,45.92
8,Orthopedics,1,785,6,4,11,19.25,141.79
3,Cardiology,2,735,0,0,12,15.83,0.0
2,Cardiology,3,931,3,3,0,23.85,92.58
2,Cardiology,2,598,3,3,24,27.42,110.63
5,General Medicine,6,945,10,1,5,13.66,138.78
1,Cardiology,5,905,15,1,26,20.71,322.27
3,Cardiology,3,856,3,0,3,16.48,47.83
2,Cardiology,6,562,10,0,8,23.05,232.93
1,Cardiology,0,664,15,4,23,18.96,312.5
6,General Medicine,5,627,4,1,18,11.63,54.76
8,Orthopedics,4,721,2,2,7,18.73,56.62
3,Cardiology,3,780,12,3,3,16.93,223.55
10,Orthopedics,6,558,3,1,28,14.66,56.71
6,General Medicine,4,603,7,0,12,14.42,103.89
7,General Medicine,0,884,0,0,21,6.76,0.0
4,General Medicine,5,737,3,0,12,10.06,36.83
9,Orthopedics,2,624,5,2,18,21.63,121.81
10,Orthopedics,1,754,15,2,22,16.52,268.82
7,General Medicine,2,513,0,0,2,6.8,0.0
9,Orthopedics,4,566,1,1,16,22.72,38.77
6,General Medicine,3,712,7,1,8,16.44,118.14
6,General Medicine,5,865,12,0,8,12.05,147.51
6,General Medicine,5,595,7,0,12,17.39,124.23
9,Orthopedics,5,775,6,0,8,24.06,146.98
7,General Medicine,3,826,10,0,19,9.49,99.62
3,Cardiology,0,847,7,4,15,18.13,153.1
8,Orthopedics,3,557,7,4,7,15.81,136.5
2,Cardiology,5,981,2,0,2,22.47,53.26
8,Orthopedics,3,940,10,0,21,18.87,193.18
7,General Medicine,6,558,7,1,13,9.96,69.36
10,Orthopedics,1,485,13,2,14,16.19,226.65
4,General Medicine,1,712,5,3,1,10.58,63.91
4,General Medicine,0,762,10,4,7,13.81,161.05
4,General Medicine,4,979,14,2,6,9.56,146.9
4,General Medicine,0,1017,3,3,21,9.52,51.95
1,Cardiology,6,539,8,4,18,19.19,179.63
9,Orthopedics,5,803,4,4,22,23.93,129.58
8,Orthopedics,0,864,5,1,11,15.54,86.3
10,Orthopedics,0,946,1,0,24,13.77,14.4
3,Cardiology,5,668,11,2,27,19.48,228.94
2,Cardiology,5,713,15,2,12,23.83,377.91
2,Cardiology,4,929,8,2,12,24.31,208.32
7,General Medicine,6,994,1,1,7,6.06,15.59
2,Cardiology,5,868,6,3,27,26.94,190.19
3,Cardiology,0,777,7,4,24,16.1,144.09
7,General Medicine,0,934,10,1,29,6.5,75.14
3,Cardiology,2,965,11,2,6,14.19,175.89
1,Cardiology,6,562,6,2,26,19.47,131.95
3,Cardiology,6,841,11,2,17,17.88,209.85
5,General Medicine,3,674,1,1,5,11.56,18.62
8,Orthopedics,3,944,5,2,8,19.94,111.74
3,Cardiology,1,863,10,3,21,16.31,182.56
9,Orthopedics,1,745,5,1,20,22.32,122.47
3,Cardiology,6,871,8,0,27,17.29,142.45
4,General Medicine,0,851,7,0,4,10.58,83.13
2,Cardiology,1,485,8,2,30,26.79,237.33
9,Orthopedics,2,969,4,3,6,22.7,124.07
10,Orthopedics,5,963,15,4,10,16.89,282.21
5,General Medicine,1,656,1,0,0,12.93,11.85
9,Orthopedics,0,749,3,0,19,23.31,80.42
8,Orthopedics,1,1015,6,0,4,17.74,117.78
5,General Medicine,5,807,11,2,20,12.54,149.49
7,General Medicine,0,1003,3,1,17,6.29,29.31
3,Cardiology,2,1006,15,0,30,13.34,209.94
6,General Medicine,6,915,15,1,5,12.26,188.09
4,General Medicine,0,528,4,2,22,11.73,61.98
2,Cardiology,0,692,12,2,26,27.31,343.23
2,Cardiology,1,947,5,0,22,24.29,126.41
2,Cardiology,0,480,13,1,18,21.4,289.0
4,General Medicine,4,741,0,0,13,8.46,0.0
9,Orthopedics,4,963,5,4,3,20.26,135.32
10,Orthopedics,5,515,5,2,22,13.93,81.83
10,Orthopedics,4,665,1,0,28,13.13,22.0
1,Cardiology,1,574,5,1,11,20.5,107.64
4,General Medicine,1,646,11,2,16,7.91,97.19
3,Cardiology,5,995,7,3,23,11.49,103.17
4,General Medicine,2,804,11,4,4,8.98,111.75
8,Orthopedics,5,489,3,0,29,17.68,63.93
3,Cardiology,6,949,8,3,13,16.26,147.39
8,Orthopedics,2,554,7,4,17,22.95,195.42
10,Orthopedics,3,583,10,2,0,14.23,148.32
6,General Medicine,2,728,15,1,19,10.15,166.68
2,Cardiology,2,775,7,1,10,23.97,180.17
1,Cardiology,5,899,10,1,15,21.25,221.24
5,General Medicine,5,713,15,0,7,14.97,224.92
5,General Medicine,4,927,7,2,4,10.21,78.68
5,General Medicine,0,629,5,0,27,11.07,62.56
1,Cardiology,2,902,9,2,9,19.09,188.17
4,General Medicine,5,847,11,3,13,8.66,103.67
6,General Medicine,3,737,6,4,13,16.43,124.81
9,Orthopedics,5,651,3,1,8,21.86,71.51
3,Cardiology,0,799,15,1,17,14.96,234.81
9,Orthopedics,5,744,13,4,15,22.66,331.98
9,Orthopedics,1,795,15,0,18,21.24,316.58
9,Orthopedics,6,942,13,2,30,21.94,304.4
5,General Medicine,1,733,11,1,20,13.47,159.59
8,Orthopedics,1,861,15,4,10,18.42,301.08
1,Cardiology,0,790,15,1,25,16.34,252.56
2,Cardiology,3,993,1,0,20,30.51,41.03
4,General Medicine,0,712,6,1,30,12.79,90.87
3,Cardiology,3,732,10,3,8,15.4,171.34
4,General Medicine,0,802,11,4,22,10.51,131.91
2,Cardiology,5,629,8,3,23,25.2,227.3
2,Cardiology,0,954,9,0,16,26.23,239.15
9,Orthopedics,6,806,1,0,19,20.45,25.58
7,General Medicine,2,964,14,3,13,7.01,113.74
10,Orthopedics,0,842,14,2,23,16.7,249.87
5,General Medicine,5,561,5,1,18,14.09,74.44
1,Cardiology,0,876,3,0,25,23.32,71.49
2,Cardiology,3,538,9,0,27,19.86,181.46
1,Cardiology,3,502,2,2,11,23.12,64.94
3,Cardiology,1,506,12,0,27,15.94,196.46
4,General Medicine,3,567,9,2,5,10.41,104.55
9,Orthopedics,3,641,8,2,5,20.22,177.51
7,General Medicine,0,584,11,1,5,9.65,116.67
4,General Medicine,1,591,10,0,3,8.57,88.64
4,General Medicine,0,505,0,0,16,9.06,0.0
10,Orthopedics,4,543,8,1,8,20.46,167.3
5,General Medicine,3,794,4,3,12,9.86,52.0
4,General Medicine,0,659,5,3,3,11.6,69.8
4,General Medicine,4,733,12,0,2,9.15,112.28
2,Cardiology,4,541,13,4,12,24.44,353.92
3,Cardiology,5,605,12,4,12,16.4,210.57
8,Orthopedics,5,818,12,3,9,19.79,252.87
5,General Medicine,2,1013,11,1,28,12.0,150.29
7,General Medicine,1,931,10,3,15,5.0,62.6
7,General Medicine,1,644,5,4,23,9.67,65.56
6,General Medicine,6,702,13,4,22,13.54,189.37
1,Cardiology,2,544,0,0,4,17.5,0.0
6,General Medicine,6,915,3,0,8,15.04,44.51
4,General Medicine,1,654,2,1,21,9.56,21.58
3,Cardiology,6,988,15,1,13,20.32,322.18
5,General Medicine,0,827,6,4,27,11.91,93.57
9,Orthopedics,2,522,11,2,1,24.17,278.31
9,Orthopedics,3,581,1,0,24,20.93,26.51
5,General Medicine,1,822,15,2,14,13.23,210.12
1,Cardiology,3,561,15,0,5,16.44,247.38
4,General Medicine,5,801,4,3,9,9.77,50.26
3,Cardiology,1,699,14,3,0,14.31,215.35
10,Orthopedics,3,501,1,1,20,13.85,24.34
1,Cardiology,1,818,7,2,18,19.04,145.41
10,Orthopedics,6,509,4,4,21,16.34,95.45
5,General Medicine,0,613,1,1,12,12.93,19.74
1,Cardiology,3,928,3,2,2,16.99,62.47
9,Orthopedics,0,891,1,1,17,17.26,29.93
4,General Medicine,4,558,14,0,18,12.24,175.05
5,General Medicine,3,785,6,3,20,14.18,99.53
3,Cardiology,4,1003,8,0,19,17.7,154.51
4,General Medicine,0,727,14,2,13,9.78,150.68
10,Orthopedics,2,988,12,4,24,14.6,204.24
9,Orthopedics,1,685,8,3,2,20.55,182.77
5,General Medicine,6,923,9,0,15,9.37,81.23
4,General Medicine,1,836,5,3,13,10.84,64.29
4,General Medicine,1,579,6,0,14,7.77,52.53
8,Orthopedics,4,696,4,1,2,15.52,66.29
1,Cardiology,2,630,6,4,2,18.42,133.45
6,General Medicine,2,993,1,1,5,15.04,28.54
1,Cardiology,1,523,9,0,26,20.44,190.65
1,Cardiology,0,856,12,0,21,20.04,247.38
4,General Medicine,3,505,14,0,5,9.16,133.74
6,General Medicine,3,818,8,2,3,14.52,122.21
8,Orthopedics,2,676,4,4,8,17.51,91.57
9,Orthopedics,4,583,13,1,4,22.63,307.55
1,Cardiology,5,571,3,0,15,19.86,61.73
5,General Medicine,6,573,9,3,19,10.13,106.0
8,Orthopedics,6,775,12,4,27,18.15,246.37
2,Cardiology,5,607,0,0,27,28.35,0.0
6,General Medicine,2,1008,12,3,7,15.39,209.02
6,General Medicine,0,756,2,2,11,17.07,50.26
9,Orthopedics,4,878,4,1,3,20.37,86.37
8,Orthopedics,0,996,6,0,30,19.76,133.55
1,Cardiology,6,818,11,1,23,22.8,260.36
7,General Medicine,0,1013,10,0,14,8.59,93.94
7,General Medicine,1,924,11,3,10,10.36,125.83
7,General Medicine,0,601,12,4,3,10.74,137.36
6,General Medicine,3,796,0,0,7,16.75,0.0
10,Orthopedics,4,575,3,1,25,17.88,61.69
1,Cardiology,0,812,8,2,9,20.5,176.14
9,Orthopedics,0,874,2,0,7,23.98,47.2
2,Cardiology,1,1015,4,3,10,25.25,140.44
4,General Medicine,4,562,9,3,28,9.3,104.01
9,Orthopedics,1,986,4,0,19,18.59,82.4
4,General Medicine,2,539,5,0,30,10.64,58.11
10,Orthopedics,2,876,1,1,26,14.69,26.36
5,General Medicine,6,672,2,2,21,10.34,28.43
2,Cardiology,3,951,10,1,18,26.1,271.27
3,Cardiology,4,872,7,3,30,14.15,119.06
7,General Medicine,3,788,11,0,10,8.39,101.63
8,Orthopedics,0,695,8,0,9,20.73,163.5
5,General Medicine,6,600,6,4,28,12.85,98.01
9,Orthopedics,1,968,7,1,1,19.68,151.77
4,General Medicine,1,983,7,4,3,9.94,87.54
10,Orthopedics,2,530,15,1,30,14.06,221.21
3,Cardiology,4,684,10,4,8,12.51,143.6
3,Cardiology,6,749,14,0,19,17.93,257.8
2,Cardiology,4,709,4,1,12,25.19,110.65
7,General Medicine,0,856,11,2,7,7.97,98.59
4,General Medicine,6,520,14,2,29,6.49,103.67
10,Orthopedics,3,648,7,0,8,13.34,94.35
9,Orthopedics,0,825,15,2,23,21.55,343.12
10,Orthopedics,1,481,13,3,6,16.29,229.06
9,Orthopedics,0,850,0,0,25,23.05,0.0
7,General Medicine,4,501,1,0,27,9.72,9.62
9,Orthopedics,0,905,6,0,2,23.07,136.72
6,General Medicine,3,909,11,4,10,18.15,220.96
3,Cardiology,4,715,10,1,29,13.26,142.64
5,General Medicine,4,699,0,0,28,16.42,0.0
2,Cardiology,2,985,4,4,18,27.27,154.96
9,Orthopedics,3,911,2,2,16,21.49,55.78
9,Orthopedics,3,620,15,2,13,19.47,309.77
8,Orthopedics,2,822,4,1,15,16.37,74.79
4,General Medicine,2,844,10,3,28,10.93,123.72
7,General Medicine,1,730,1,1,2,8.24,18.93
2,Cardiology,0,853,8,3,2,26.31,231.37
5,General Medicine,3,983,14,4,30,9.22,154.54
4,General Medicine,1,572,5,4,0,10.91,64.02
2,Cardiology,5,846,14,2,4,25.34,367.23
5,General Medicine,0,643,13,3,25,9.39,131.52
6,General Medicine,4,711,11,4,28,15.51,192.08
10,Orthopedics,2,759,4,1,1,13.66,57.88
4,General Medicine,0,837,3,1,25,10.4,35.74
9,Orthopedics,0,994,11,2,13,24.03,289.72
5,General Medicine,5,936,0,0,14,10.41,0.0
8,Orthopedics,5,861,3,1,6,18.5,61.18
4,General Medicine,5,638,12,1,2,7.0,86.76
2,Cardiology,4,717,4,0,2,26.74,107.49
3,Cardiology,1,556,8,3,6,18.47,166.26
1,Cardiology,2,755,12,4,20,20.43,279.07
5,General Medicine,2,503,0,0,0,13.24,0.0
6,General Medicine,0,515,8,0,28,16.45,141.49
1,Cardiology,4,665,9,4,5,20.43,210.14
6,General Medicine,1,989,15,2,30,17.0,280.12
4,General Medicine,5,891,9,0,29,6.6,65.74
5,General Medicine,5,749,10,1,23,15.79,174.94
3,Cardiology,2,878,15,3,20,14.42,229.56
3,Cardiology,4,824,1,0,6,13.78,16.91
1,Cardiology,4,852,9,3,8,19.31,192.8
2,Cardiology,3,540,11,0,7,24.95,276.76
2,Cardiology,2,813,4,2,27,25.19,120.12
1,Cardiology,3,500,5,0,10,16.59,86.25
2,Cardiology,5,750,1,1,29,21.93,41.95
3,Cardiology,4,509,9,4,4,17.17,175.1
8,Orthopedics,4,861,7,1,0,19.23,141.39
3,Cardiology,2,773,12,2,9,16.39,211.5
9,Orthopedics,0,521,4,0,23,21.43,90.89
10,Orthopedics,1,933,2,0,22,13.12,31.59
10,Orthopedics,4,635,4,4,0,15.5,78.97
1,Cardiology,2,763,1,0,27,20.11,31.42
8,Orthopedics,4,776,2,1,7,18.55,54.93
1,Cardiology,0,795,15,4,21,20.98,342.87
4,General Medicine,3,966,12,2,27,6.76,102.81
4,General Medicine,4,783,15,2,21,8.66,143.68
7,General Medicine,0,606,4,4,17,11.16,59.51
8,Orthopedics,0,495,13,0,1,22.7,292.11
6,General Medicine,2,753,4,3,18,15.37,82.11
10,Orthopedics,5,657,15,3,17,15.28,248.33
8,Orthopedics,0,965,3,2,1,17.22,73.33
10,Orthopedics,0,836,9,3,25,17.19,175.56
9,Orthopedics,6,886,12,4,6,22.49,295.16
3,Cardiology,6,913,11,2,6,13.66,160.38
5,General Medicine,0,781,8,0,24,14.3,119.43
10,Orthopedics,1,764,5,4,23,17.2,120.82
9,Orthopedics,1,632,2,1,3,24.6,55.54
10,Orthopedics,6,734,0,0,30,13.83,0.0
8,Orthopedics,4,709,4,1,4,17.16,75.25
2,Cardiology,3,715,15,0,3,24.45,367.91
8,Orthopedics,1,882,0,0,30,16.69,0.0
10,Orthopedics,4,522,9,1,0,15.96,149.66
1,Cardiology,2,593,14,3,19,19.27,288.24
4,General Medicine,6,935,12,3,29,8.45,111.28
4,General Medicine,4,968,15,0,8,8.59,135.77
5,General Medicine,6,610,1,0,29,13.97,23.52
4,General Medicine,4,907,7,3,12,8.75,76.73
2,Cardiology,6,904,4,4,14,24.26,128.65
5,General Medicine,6,776,3,2,22,12.25,50.51
5,General Medicine,0,900,12,0,4,10.97,130.42
6,General Medicine,5,557,2,0,2,16.46,34.8
4,General Medicine,6,828,6,3,5,9.94,68.57
8,Orthopedics,5,558,4,4,14,17.53,92.45
3,Cardiology,6,789,8,2,4,11.48,97.99
1,Cardiology,0,909,14,4,16,17.65,272.79
10,Orthopedics,0,664,0,0,4,11.21,0.0
7,General Medicine,3,775,1,1,0,7.03,18.31
10,Orthopedics,3,608,13,0,2,16.17,206.86
5,General Medicine,0,945,11,3,0,11.96,142.18
5,General Medicine,1,837,2,0,10,12.69,26.76
4,General Medicine,6,841,5,0,26,8.85,53.52
3,Cardiology,6,915,4,1,1,18.56,83.84
3,Cardiology,2,900,14,4,27,13.53,214.52
9,Orthopedics,6,641,9,3,2,21.19,208.71
4,General Medicine,6,1018,9,4,4,12.51,142.31
2,Cardiology,3,879,3,1,24,26.87,94.79
10,Orthopedics,4,818,14,0,27,13.33,194.52
9,Orthopedics,5,497,6,2,6,18.61,119.68
9,Orthopedics,5,948,12,3,27,23.91,315.87
5,General Medicine,4,958,12,3,6,12.3,159.59
4,General Medicine,5,868,15,2,3,9.54,151.89
4,General Medicine,1,925,12,4,10,11.02,143.45
9,Orthopedics,4,838,5,1,13,18.18,95.84
1,Cardiology,3,841,7,4,19,18.15,152.44
5,General Medicine,3,752,0,0,13,16.97,0.0
1,Cardiology,3,572,8,2,2,22.38,192.19
3,Cardiology,4,937,6,0,23,15.55,101.61
10,Orthopedics,3,625,11,0,28,16.69,184.83
10,Orthopedics,6,710,10,1,10,15.49,157.56
9,Orthopedics,2,835,0,0,16,24.24,0.0
5,General Medicine,6,708,14,4,2,12.26,185.85
1,Cardiology,3,561,0,0,8,19.26,0.0
7,General Medicine,4,908,15,0,16,11.18,170.49
7,General Medicine,2,568,11,2,16,7.87,97.65
9,Orthopedics,4,690,7,4,29,23.5,200.19
4,General Medicine,0,997,5,0,23,11.29,68.7
1,Cardiology,5,879,0,0,9,18.68,0.0
2,Cardiology,5,900,0,0,13,24.74,0.0
7,General Medicine,1,710,6,4,18,6.48,51.09
1,Cardiology,0,695,0,0,26,21.67,0.0
7,General Medicine,4,882,15,1,12,8.49,129.97
9,Orthopedics,4,802,7,3,2,21.33,165.03
7,General Medicine,5,634,4,3,10,7.61,41.54
8,Orthopedics,6,944,2,2,9,15.38,36.41
4,General Medicine,3,738,15,3,25,7.62,137.36
6,General Medicine,2,924,9,4,24,16.08,172.42
3,Cardiology,3,914,3,3,19,15.54,54.97
7,General Medicine,0,610,4,3,14,10.08,46.2
10,Orthopedics,0,758,10,0,23,13.98,154.0
10,Orthopedics,5,974,14,2,13,15.73,235.02
4,General Medicine,0,704,8,3,3,13.39,122.32
1,Cardiology,5,549,9,4,30,19.42,206.99
2,Cardiology,4,1010,6,1,20,23.62,162.13
8,Orthopedics,3,1015,10,1,0,17.63,184.87
7,General Medicine,3,1013,9,4,24,12.22,133.97
5,General Medicine,4,933,5,3,16,10.19,62.32
5,General Medicine,1,822,6,4,19,13.56,100.18
7,General Medicine,1,938,1,0,11,6.53,8.08
3,Cardiology,1,840,9,3,22,16.09,170.63
9,Orthopedics,4,704,13,4,15,24.74,353.1
1,Cardiology,5,712,5,3,14,20.56,125.19
3,Cardiology,4,819,3,3,21,14.45,61.23
7,General Medicine,5,664,13,2,2,12.29,168.44
10,Orthopedics,4,683,7,3,15,16.64,134.18
2,Cardiology,0,737,9,3,16,25.85,265.31
6,General Medicine,0,608,4,0,13,14.82,61.48
4,General Medicine,6,983,4,1,21,7.32,40.61
3,Cardiology,1,985,10,1,14,11.2,126.39
2,Cardiology,2,646,2,0,6,24.08,50.03
5,General Medicine,5,817,3,3,23,13.39,57.56
9,Orthopedics,0,868,7,2,29,23.07,186.12
7,General Medicine,1,770,6,1,6,5.1,35.36
3,Cardiology,4,924,15,4,2,14.78,234.03
1,Cardiology,1,704,12,2,9,17.23,222.61
5,General Medicine,6,960,15,3,28,11.39,197.06
1,Cardiology,2,500,8,4,9,19.39,184.36
8,Orthopedics,4,558,9,1,8,16.41,155.19
1,Cardiology,0,637,14,0,2,20.93,296.37
3,Cardiology,3,607,13,4,15,13.38,191.82
3,Cardiology,6,899,8,0,16,16.28,138.52
4,General Medicine,0,959,15,3,28,12.62,205.69
6,General Medicine,3,823,14,2,22,15.76,231.59
4,General Medicine,0,944,8,3,0,10.87,95.45
7,General Medicine,1,537,13,0,13,8.51,114.68
4,General Medicine,6,748,15,0,2,6.44,99.77
9,Orthopedics,4,484,4,3,1,20.28,98.84
5,General Medicine,6,718,11,4,10,14.66,181.32
9,Orthopedics,0,912,3,2,23,23.11,87.13
8,Orthopedics,1,780,11,4,24,15.77,199.66
4,General Medicine,3,747,7,4,13,9.29,88.88
1,Cardiology,1,863,4,2,29,21.11,105.33
10,Orthopedics,1,851,15,3,18,12.83,207.6
10,Orthopedics,2,818,11,2,22,12.85,154.98
8,Orthopedics,5,682,14,2,25,16.23,235.09
5,General Medicine,0,668,4,0,6,14.66,59.02
7,General Medicine,2,670,13,0,11,9.73,132.86
4,General Medicine,5,516,12,2,19,11.41,149.18
6,General Medicine,2,888,14,4,12,15.01,233.15
5,General Medicine,1,752,10,1,23,11.41,129.84
5,General Medicine,5,570,11,0,30,8.56,98.78
5,General Medicine,0,556,9,0,24,13.52,122.11
7,General Medicine,5,885,1,0,18,9.23,20.15
9,Orthopedics,1,917,15,2,22,18.09,286.05
1,Cardiology,0,521,15,4,28,18.88,310.28
8,Orthopedics,4,690,12,0,20,15.52,188.9
1,Cardiology,2,736,13,0,14,19.92,262.3
3,Cardiology,5,674,2,0,20,14.27,31.24
3,Cardiology,0,538,2,0,20,14.34,31.35
5,General Medicine,4,915,1,0,30,12.38,21.19
2,Cardiology,2,789,14,4,18,26.81,416.97
3,Cardiology,1,763,8,4,13,18.1,178.56
6,General Medicine,6,578,9,1,9,16.41,153.29
10,Orthopedics,0,980,14,0,0,14.56,212.35
6,General Medicine,6,1000,4,4,15,16.37,94.0
10,Orthopedics,6,795,9,2,14,15.93,160.02
8,Orthopedics,6,598,8,3,16,18.92,173.0
4,General Medicine,5,612,7,1,20,7.48,61.79
10,Orthopedics,6,716,4,3,26,15.57,84.5
1,Cardiology,2,873,5,2,18,18.66,108.46
7,General Medicine,4,705,10,0,25,8.25,88.27
6,General Medicine,6,979,5,4,13,16.7,110.99
7,General Medicine,4,968,12,2,3,8.63,115.94
7,General Medicine,6,1007,15,4,18,6.04,108.53
10,Orthopedics,4,688,2,2,15,17.02,44.84
7,General Medicine,1,991,6,0,18,7.02,52.46
6,General Medicine,3,832,4,3,13,14.45,76.85
10,Orthopedics,1,972,6,3,14,17.48,128.32
6,General Medicine,2,509,14,0,30,14.84,215.75
5,General Medicine,2,694,14,1,7,14.73,212.65
3,Cardiology,1,482,1,0,28,11.49,18.19
5,General Medicine,5,771,13,4,2,11.9,178.04
4,General Medicine,2,684,7,2,23,8.1,70.62
5,General Medicine,4,540,2,1,28,11.5,37.73
2,Cardiology,3,779,4,4,6,23.9,125.56
3,Cardiology,5,810,5,3,29,17.12,108.89
6,General Medicine,1,642,14,0,9,13.61,190.23
10,Orthopedics,4,640,7,3,4,14.56,114.34
1,Cardiology,4,504,1,1,18,21.49,34.76
1,Cardiology,3,802,0,0,25,16.29,0.0
4,General Medicine,2,823,12,0,7,9.26,112.87
5,General Medicine,4,939,8,0,6,10.77,87.29
4,General Medicine,2,806,9,2,15,14.38,143.38
5,General Medicine,0,886,2,2,0,9.89,27.87
10,Orthopedics,4,797,0,0,9,18.12,0.0
2,Cardiology,2,533,7,3,2,24.22,188.69
10,Orthopedics,4,687,4,3,30,13.72,73.86
5,General Medicine,3,1009,1,1,5,11.04,20.27
2,Cardiology,2,725,4,2,18,22.33,108.67
1,Cardiology,3,583,2,0,4,19.07,34.23
2,Cardiology,2,785,12,4,25,25.7,345.9
7,General Medicine,1,1018,14,0,29,8.4,130.26
5,General Medicine,5,922,15,1,11,11.47,176.56
6,General Medicine,6,661,10,0,14,13.53,138.14
6,General Medicine,2,771,11,4,22,16.72,214.98
6,General Medicine,4,769,8,4,22,14.8,142.18
7,General Medicine,2,822,3,0,28,8.1,28.58
8,Orthopedics,6,652,6,1,12,16.64,108.11
2,Cardiology,0,798,4,0,8,25.95,104.49
3,Cardiology,6,607,3,0,6,17.11,55.0
5,General Medicine,6,987,8,2,27,11.46,115.25
9,Orthopedics,1,671,10,1,26,18.75,191.9
8,Orthopedics,5,516,10,1,21,20.28,209.89
10,Orthopedics,3,628,9,1,3,13.77,127.46
