Room_ID,Hospital_ID,Room_Number,Room_Type,Status,Capacity
RM002566,HOSP000129,506,ICU,Maintenance,1
RM002567,HOSP000129,307,ICU,Available,1
RM002568,HOSP000129,108,ICU,Maintenance,1
RM002569,HOSP000129,509,General Ward,Occupied,6
RM002570,HOSP000129,410,ICU,Occupied,1
RM002571,HOSP000129,111,Consultation Room,Maintenance,1
RM002572,HOSP000129,312,General Ward,Maintenance,2
RM002573,HOSP000129,113,Consultation Room,Available,1
RM002574,HOSP000129,114,Operation Theater,Available,1
RM002575,HOSP000129,515,Emergency Room,Maintenance,2
RM002576,HOSP000129,116,Emergency Room,Occupied,6
RM002577,HOSP000129,217,ICU,Occupied,1
RM002578,HOSP000129,418,Emergency Room,Maintenance,4
RM002579,HOSP000129,519,Emergency Room,Maintenance,2
RM002580,HOSP000129,120,Operation Theater,Maintenance,1
RM002581,HOSP000130,501,Emergency Room,Maintenance,2
RM002582,HOSP000130,502,ICU,Available,1
RM002583,HOSP000130,203,Consultation Room,Available,1
RM002584,HOSP000130,204,Consultation Room,Occupied,1
RM002585,HOSP000130,305,Emergency Room,Occupied,2
RM002586,HOSP000130,106,Operation Theater,Occupied,1
RM002587,HOSP000130,507,ICU,Occupied,1
RM002588,HOSP000130,308,Consultation Room,Maintenance,1
RM002589,HOSP000130,409,General Ward,Available,4
RM002590,HOSP000130,310,Operation Theater,Available,1
RM002591,HOSP000130,311,ICU,Available,1
RM002592,HOSP000130,112,Consultation Room,Occupied,1
RM002593,HOSP000130,513,General Ward,Available,4
RM002594,HOSP000130,314,General Ward,Maintenance,2
RM002595,HOSP000130,115,Emergency Room,Occupied,6
RM002596,HOSP000130,116,Consultation Room,Available,1
RM002597,HOSP000130,217,General Ward,Available,4
RM002598,HOSP000130,418,Emergency Room,Occupied,2
RM002599,HOSP000130,219,Emergency Room,Available,6
RM002600,HOSP000130,420,ICU,Maintenance,1
RM002601,HOSP000131,401,ICU,Available,1
RM002602,HOSP000131,502,Operation Theater,Maintenance,1
RM002603,HOSP000131,103,Consultation Room,Maintenance,1
RM002604,HOSP000131,504,Emergency Room,Maintenance,4
RM002605,HOSP000131,505,ICU,Maintenance,1
RM002606,HOSP000131,206,Consultation Room,Occupied,1
RM002607,HOSP000131,407,General Ward,Available,2
RM002608,HOSP000131,208,ICU,Maintenance,1
RM002609,HOSP000131,509,General Ward,Occupied,2
RM002610,HOSP000131,410,General Ward,Available,6
RM002611,HOSP000131,411,ICU,Available,1
RM002612,HOSP000131,212,ICU,Maintenance,1
RM002613,HOSP000131,213,General Ward,Available,4
RM002614,HOSP000131,514,Operation Theater,Occupied,1
RM002615,HOSP000131,315,General Ward,Available,2
RM002616,HOSP000131,516,Operation Theater,Occupied,1
RM002617,HOSP000131,117,Consultation Room,Occupied,1
RM002618,HOSP000131,218,Consultation Room,Available,1
RM002619,HOSP000131,319,Consultation Room,Available,1
RM002620,HOSP000131,420,Emergency Room,Occupied,6
RM002621,HOSP000132,201,Operation Theater,Maintenance,1
RM002622,HOSP000132,302,General Ward,Occupied,4
RM002623,HOSP000132,203,Operation Theater,Occupied,1
RM002624,HOSP000132,504,Emergency Room,Maintenance,2
RM002625,HOSP000132,505,General Ward,Available,6
RM002626,HOSP000132,406,Emergency Room,Maintenance,6
RM002627,HOSP000132,507,Consultation Room,Occupied,1
RM002628,HOSP000132,508,Operation Theater,Available,1
RM002629,HOSP000132,409,ICU,Maintenance,1
RM002630,HOSP000132,110,Operation Theater,Occupied,1
RM002631,HOSP000132,111,Emergency Room,Available,2
RM002632,HOSP000132,412,Operation Theater,Maintenance,1
RM002633,HOSP000132,113,General Ward,Occupied,4
RM002634,HOSP000132,214,Operation Theater,Maintenance,1
RM002635,HOSP000132,415,ICU,Maintenance,1
RM002636,HOSP000132,116,ICU,Occupied,1
RM002637,HOSP000132,317,Consultation Room,Occupied,1
RM002638,HOSP000132,418,ICU,Maintenance,1
RM002639,HOSP000132,219,Emergency Room,Maintenance,2
RM002640,HOSP000132,420,ICU,Occupied,1
RM002641,HOSP000133,501,Operation Theater,Maintenance,1
RM002642,HOSP000133,202,Emergency Room,Maintenance,2
RM002643,HOSP000133,103,General Ward,Maintenance,2
RM002644,HOSP000133,204,Operation Theater,Available,1
RM002645,HOSP000133,505,Emergency Room,Maintenance,6
RM002646,HOSP000133,306,Operation Theater,Available,1
RM002647,HOSP000133,107,General Ward,Maintenance,6
RM002648,HOSP000133,308,General Ward,Maintenance,6
RM002649,HOSP000133,409,Consultation Room,Occupied,1
RM002650,HOSP000133,210,ICU,Maintenance,1
RM002651,HOSP000133,311,Consultation Room,Available,1
RM002652,HOSP000133,112,Consultation Room,Maintenance,1
RM002653,HOSP000133,413,ICU,Occupied,1
RM002654,HOSP000133,514,General Ward,Occupied,4
RM002655,HOSP000133,215,ICU,Occupied,1
RM002656,HOSP000133,116,General Ward,Maintenance,4
RM002657,HOSP000133,517,Emergency Room,Maintenance,6
RM002658,HOSP000133,218,Operation Theater,Maintenance,1
RM002659,HOSP000133,519,Consultation Room,Available,1
RM002660,HOSP000133,420,General Ward,Occupied,4
RM002661,HOSP000134,201,Emergency Room,Available,6
RM002662,HOSP000134,402,Emergency Room,Occupied,6
RM002663,HOSP000134,303,General Ward,Occupied,6
RM002664,HOSP000134,304,General Ward,Occupied,2
RM002665,HOSP000134,405,General Ward,Occupied,6
RM002666,HOSP000134,506,Consultation Room,Maintenance,1
RM002667,HOSP000134,407,Operation Theater,Occupied,1
RM002668,HOSP000134,508,Operation Theater,Available,1
RM002669,HOSP000134,509,ICU,Available,1
RM002670,HOSP000134,310,Operation Theater,Occupied,1
RM002671,HOSP000134,111,ICU,Available,1
RM002672,HOSP000134,412,General Ward,Occupied,4
RM002673,HOSP000134,413,General Ward,Occupied,6
RM002674,HOSP000134,514,Consultation Room,Available,1
RM002675,HOSP000134,515,Operation Theater,Available,1
RM002676,HOSP000134,316,ICU,Maintenance,1
RM002677,HOSP000134,217,General Ward,Maintenance,2
RM002678,HOSP000134,318,Consultation Room,Available,1
RM002679,HOSP000134,119,General Ward,Occupied,4
RM002680,HOSP000134,220,Operation Theater,Occupied,1
RM002681,HOSP000135,301,ICU,Available,1
RM002682,HOSP000135,402,Consultation Room,Available,1
RM002683,HOSP000135,203,Emergency Room,Occupied,2
RM002684,HOSP000135,504,Consultation Room,Available,1
RM002685,HOSP000135,505,Consultation Room,Occupied,1
RM002686,HOSP000135,306,ICU,Available,1
RM002687,HOSP000135,307,Consultation Room,Available,1
RM002688,HOSP000135,208,General Ward,Occupied,2
RM002689,HOSP000135,409,General Ward,Available,2
RM002690,HOSP000135,510,Emergency Room,Maintenance,4
RM002691,HOSP000135,411,Operation Theater,Maintenance,1
RM002692,HOSP000135,412,Operation Theater,Available,1
RM002693,HOSP000135,213,General Ward,Maintenance,6
RM002694,HOSP000135,314,General Ward,Maintenance,2
RM002695,HOSP000135,115,Emergency Room,Available,2
RM002696,HOSP000135,416,Consultation Room,Available,1
RM002697,HOSP000135,517,Operation Theater,Maintenance,1
RM002698,HOSP000135,118,Consultation Room,Maintenance,1
RM002699,HOSP000135,419,Consultation Room,Maintenance,1
RM002700,HOSP000135,220,General Ward,Maintenance,2
RM002701,HOSP000136,101,General Ward,Maintenance,2
RM002702,HOSP000136,102,Emergency Room,Available,6
RM002703,HOSP000136,103,Operation Theater,Occupied,1
RM002704,HOSP000136,104,Emergency Room,Occupied,6
RM002705,HOSP000136,505,ICU,Maintenance,1
RM002706,HOSP000136,506,ICU,Occupied,1
RM002707,HOSP000136,207,ICU,Available,1
RM002708,HOSP000136,508,Emergency Room,Occupied,2
RM002709,HOSP000136,409,Emergency Room,Available,4
RM002710,HOSP000136,410,Emergency Room,Available,4
RM002711,HOSP000136,411,ICU,Maintenance,1
RM002712,HOSP000136,312,ICU,Maintenance,1
RM002713,HOSP000136,413,Consultation Room,Available,1
RM002714,HOSP000136,314,Operation Theater,Maintenance,1
RM002715,HOSP000136,415,General Ward,Available,6
RM002716,HOSP000136,316,Operation Theater,Available,1
RM002717,HOSP000136,417,ICU,Maintenance,1
RM002718,HOSP000136,118,ICU,Occupied,1
RM002719,HOSP000136,119,ICU,Maintenance,1
RM002720,HOSP000136,520,Operation Theater,Occupied,1
RM002721,HOSP000137,301,ICU,Available,1
RM002722,HOSP000137,202,Operation Theater,Available,1
RM002723,HOSP000137,403,Emergency Room,Available,2
RM002724,HOSP000137,304,Emergency Room,Occupied,6
RM002725,HOSP000137,505,ICU,Maintenance,1
RM002726,HOSP000137,306,ICU,Available,1
RM002727,HOSP000137,207,Operation Theater,Occupied,1
RM002728,HOSP000137,508,Consultation Room,Maintenance,1
RM002729,HOSP000137,309,Emergency Room,Occupied,2
RM002730,HOSP000137,510,General Ward,Maintenance,4
RM002731,HOSP000137,511,ICU,Available,1
RM002732,HOSP000137,312,Operation Theater,Maintenance,1
RM002733,HOSP000137,113,ICU,Maintenance,1
RM002734,HOSP000137,114,General Ward,Occupied,4
RM002735,HOSP000137,415,General Ward,Occupied,6
RM002736,HOSP000137,316,Operation Theater,Maintenance,1
RM002737,HOSP000137,217,ICU,Available,1
RM002738,HOSP000137,418,Emergency Room,Maintenance,6
RM002739,HOSP000137,319,ICU,Occupied,1
RM002740,HOSP000137,120,ICU,Occupied,1
RM002741,HOSP000138,401,Emergency Room,Maintenance,4
RM002742,HOSP000138,502,Operation Theater,Maintenance,1
RM002743,HOSP000138,103,ICU,Occupied,1
RM002744,HOSP000138,204,General Ward,Occupied,6
RM002745,HOSP000138,505,General Ward,Maintenance,2
RM002746,HOSP000138,406,Operation Theater,Maintenance,1
RM002747,HOSP000138,507,General Ward,Available,4
RM002748,HOSP000138,208,Operation Theater,Occupied,1
RM002749,HOSP000138,509,Emergency Room,Occupied,6
RM002750,HOSP000138,310,General Ward,Maintenance,6
RM002751,HOSP000138,111,Operation Theater,Available,1
RM002752,HOSP000138,412,General Ward,Maintenance,2
RM002753,HOSP000138,113,General Ward,Occupied,4
RM002754,HOSP000138,414,Operation Theater,Maintenance,1
RM002755,HOSP000138,115,ICU,Occupied,1
RM002756,HOSP000138,516,Consultation Room,Available,1
RM002757,HOSP000138,317,Operation Theater,Maintenance,1
RM002758,HOSP000138,418,Operation Theater,Maintenance,1
RM002759,HOSP000138,119,Emergency Room,Maintenance,2
RM002760,HOSP000138,320,Operation Theater,Available,1
RM002761,HOSP000139,301,Consultation Room,Maintenance,1
RM002762,HOSP000139,102,General Ward,Occupied,6
RM002763,HOSP000139,403,ICU,Occupied,1
RM002764,HOSP000139,304,Consultation Room,Available,1
RM002765,HOSP000139,205,Consultation Room,Available,1
RM002766,HOSP000139,506,General Ward,Occupied,2
RM002767,HOSP000139,107,Emergency Room,Maintenance,4
RM002768,HOSP000139,308,Consultation Room,Available,1
RM002769,HOSP000139,209,ICU,Maintenance,1
RM002770,HOSP000139,310,Operation Theater,Available,1
RM002771,HOSP000139,411,Operation Theater,Maintenance,1
RM002772,HOSP000139,412,Consultation Room,Available,1
RM002773,HOSP000139,113,ICU,Occupied,1
RM002774,HOSP000139,514,General Ward,Maintenance,2
RM002775,HOSP000139,415,Operation Theater,Available,1
RM002776,HOSP000139,316,Emergency Room,Available,2
RM002777,HOSP000139,317,Consultation Room,Maintenance,1
RM002778,HOSP000139,518,Consultation Room,Occupied,1
RM002779,HOSP000139,519,Consultation Room,Available,1
RM002780,HOSP000139,120,Consultation Room,Maintenance,1
RM002781,HOSP000140,401,Emergency Room,Occupied,2
RM002782,HOSP000140,102,ICU,Maintenance,1
RM002783,HOSP000140,303,Consultation Room,Available,1
RM002784,HOSP000140,104,Consultation Room,Maintenance,1
RM002785,HOSP000140,205,ICU,Occupied,1
RM002786,HOSP000140,406,Operation Theater,Available,1
RM002787,HOSP000140,207,Consultation Room,Occupied,1
RM002788,HOSP000140,408,General Ward,Occupied,6
RM002789,HOSP000140,209,ICU,Maintenance,1
RM002790,HOSP000140,110,Operation Theater,Available,1
RM002791,HOSP000140,411,Consultation Room,Available,1
RM002792,HOSP000140,512,General Ward,Maintenance,4
RM002793,HOSP000140,413,General Ward,Occupied,6
RM002794,HOSP000140,514,ICU,Maintenance,1
RM002795,HOSP000140,215,Emergency Room,Occupied,2
RM002796,HOSP000140,316,Consultation Room,Available,1
RM002797,HOSP000140,317,ICU,Occupied,1
RM002798,HOSP000140,218,ICU,Maintenance,1
RM002799,HOSP000140,319,General Ward,Occupied,4
RM002800,HOSP000140,520,Operation Theater,Occupied,1
RM002801,HOSP000141,201,General Ward,Occupied,2
RM002802,HOSP000141,102,Operation Theater,Occupied,1
RM002803,HOSP000141,403,Consultation Room,Maintenance,1
RM002804,HOSP000141,404,Operation Theater,Occupied,1
RM002805,HOSP000141,405,General Ward,Maintenance,2
RM002806,HOSP000141,406,Operation Theater,Available,1
RM002807,HOSP000141,407,Emergency Room,Occupied,6
RM002808,HOSP000141,308,Emergency Room,Occupied,4
RM002809,HOSP000141,209,ICU,Occupied,1
RM002810,HOSP000141,310,Emergency Room,Available,4
RM002811,HOSP000141,311,Operation Theater,Occupied,1
RM002812,HOSP000141,312,General Ward,Occupied,4
RM002813,HOSP000141,313,General Ward,Maintenance,2
RM002814,HOSP000141,514,ICU,Maintenance,1
RM002815,HOSP000141,415,ICU,Maintenance,1
RM002816,HOSP000141,316,Consultation Room,Available,1
RM002817,HOSP000141,117,General Ward,Available,6
RM002818,HOSP000141,318,Consultation Room,Available,1
RM002819,HOSP000141,119,ICU,Available,1
RM002820,HOSP000141,220,General Ward,Occupied,2
RM002821,HOSP000142,101,Consultation Room,Maintenance,1
RM002822,HOSP000142,102,Emergency Room,Maintenance,4
RM002823,HOSP000142,503,Consultation Room,Available,1
RM002824,HOSP000142,104,Consultation Room,Occupied,1
RM002825,HOSP000142,305,ICU,Occupied,1
RM002826,HOSP000142,506,Emergency Room,Available,2
RM002827,HOSP000142,407,Operation Theater,Available,1
RM002828,HOSP000142,108,Emergency Room,Available,6
RM002829,HOSP000142,409,General Ward,Available,6
RM002830,HOSP000142,310,Consultation Room,Maintenance,1
RM002831,HOSP000142,111,Emergency Room,Occupied,4
RM002832,HOSP000142,112,General Ward,Occupied,6
RM002833,HOSP000142,513,Emergency Room,Available,2
RM002834,HOSP000142,314,ICU,Occupied,1
RM002835,HOSP000142,215,Consultation Room,Occupied,1
RM002836,HOSP000142,416,Consultation Room,Maintenance,1
RM002837,HOSP000142,417,ICU,Available,1
RM002838,HOSP000142,518,General Ward,Maintenance,6
RM002839,HOSP000142,319,Operation Theater,Available,1
RM002840,HOSP000142,220,Operation Theater,Maintenance,1
RM002841,HOSP000143,201,Consultation Room,Occupied,1
RM002842,HOSP000143,202,ICU,Available,1
RM002843,HOSP000143,403,General Ward,Occupied,6
RM002844,HOSP000143,504,ICU,Available,1
RM002845,HOSP000143,205,General Ward,Available,2
RM002846,HOSP000143,506,Emergency Room,Available,4
RM002847,HOSP000143,507,General Ward,Maintenance,2
RM002848,HOSP000143,308,Emergency Room,Maintenance,4
RM002849,HOSP000143,109,Consultation Room,Available,1
RM002850,HOSP000143,510,General Ward,Maintenance,2
RM002851,HOSP000143,211,Emergency Room,Maintenance,2
RM002852,HOSP000143,212,Emergency Room,Maintenance,4
RM002853,HOSP000143,113,Emergency Room,Available,2
RM002854,HOSP000143,214,ICU,Occupied,1
RM002855,HOSP000143,515,ICU,Occupied,1
RM002856,HOSP000143,416,Consultation Room,Available,1
RM002857,HOSP000143,317,Consultation Room,Maintenance,1
RM002858,HOSP000143,118,ICU,Maintenance,1
RM002859,HOSP000143,219,Consultation Room,Available,1
RM002860,HOSP000143,220,General Ward,Available,2
RM002861,HOSP000144,301,Operation Theater,Occupied,1
RM002862,HOSP000144,202,Emergency Room,Available,6
RM002863,HOSP000144,303,Operation Theater,Occupied,1
RM002864,HOSP000144,204,Operation Theater,Occupied,1
RM002865,HOSP000144,105,Consultation Room,Available,1
RM002866,HOSP000144,406,Emergency Room,Maintenance,4
RM002867,HOSP000144,407,Emergency Room,Maintenance,4
RM002868,HOSP000144,108,Consultation Room,Available,1
RM002869,HOSP000144,309,Operation Theater,Maintenance,1
RM002870,HOSP000144,310,General Ward,Occupied,6
RM002871,HOSP000144,311,Emergency Room,Available,6
RM002872,HOSP000144,512,Operation Theater,Maintenance,1
RM002873,HOSP000144,413,General Ward,Maintenance,4
RM002874,HOSP000144,114,Emergency Room,Occupied,6
RM002875,HOSP000144,215,Emergency Room,Available,4
RM002876,HOSP000144,116,Consultation Room,Maintenance,1
RM002877,HOSP000144,317,Emergency Room,Available,6
RM002878,HOSP000144,518,General Ward,Occupied,6
RM002879,HOSP000144,219,Operation Theater,Occupied,1
RM002880,HOSP000144,420,General Ward,Maintenance,4
RM002881,HOSP000145,401,General Ward,Maintenance,4
RM002882,HOSP000145,102,Emergency Room,Available,4
RM002883,HOSP000145,303,Consultation Room,Maintenance,1
RM002884,HOSP000145,304,Emergency Room,Occupied,6
RM002885,HOSP000145,505,General Ward,Available,2
RM002886,HOSP000145,406,Emergency Room,Occupied,4
RM002887,HOSP000145,407,Operation Theater,Occupied,1
RM002888,HOSP000145,508,Consultation Room,Available,1
RM002889,HOSP000145,209,Consultation Room,Occupied,1
RM002890,HOSP000145,410,ICU,Occupied,1
RM002891,HOSP000145,411,Emergency Room,Occupied,4
RM002892,HOSP000145,112,Consultation Room,Occupied,1
RM002893,HOSP000145,213,General Ward,Occupied,6
RM002894,HOSP000145,114,Emergency Room,Available,6
RM002895,HOSP000145,315,Operation Theater,Available,1
RM002896,HOSP000145,516,Consultation Room,Occupied,1
RM002897,HOSP000145,117,Consultation Room,Maintenance,1
RM002898,HOSP000145,418,Operation Theater,Maintenance,1
RM002899,HOSP000145,319,ICU,Occupied,1
RM002900,HOSP000145,120,General Ward,Available,6
RM002901,HOSP000146,301,Emergency Room,Maintenance,4
RM002902,HOSP000146,302,General Ward,Available,6
RM002903,HOSP000146,303,Operation Theater,Maintenance,1
RM002904,HOSP000146,404,General Ward,Available,2
RM002905,HOSP000146,205,Emergency Room,Available,2
RM002906,HOSP000146,306,ICU,Occupied,1
RM002907,HOSP000146,207,Consultation Room,Occupied,1
RM002908,HOSP000146,508,Emergency Room,Maintenance,4
RM002909,HOSP000146,509,Emergency Room,Maintenance,4
RM002910,HOSP000146,510,Consultation Room,Occupied,1
RM002911,HOSP000146,211,Consultation Room,Maintenance,1
RM002912,HOSP000146,112,General Ward,Available,4
RM002913,HOSP000146,213,Emergency Room,Available,6
RM002914,HOSP000146,214,ICU,Maintenance,1
RM002915,HOSP000146,415,Emergency Room,Maintenance,2
RM002916,HOSP000146,216,Consultation Room,Maintenance,1
RM002917,HOSP000146,517,Operation Theater,Occupied,1
RM002918,HOSP000146,318,Consultation Room,Available,1
RM002919,HOSP000146,119,Consultation Room,Available,1
RM002920,HOSP000146,120,Emergency Room,Available,2
RM002921,HOSP000147,301,Emergency Room,Maintenance,6
RM002922,HOSP000147,202,Emergency Room,Available,4
RM002923,HOSP000147,503,Consultation Room,Occupied,1
RM002924,HOSP000147,504,ICU,Occupied,1
RM002925,HOSP000147,505,Consultation Room,Available,1
RM002926,HOSP000147,306,Consultation Room,Maintenance,1
RM002927,HOSP000147,107,Consultation Room,Maintenance,1
RM002928,HOSP000147,508,Consultation Room,Occupied,1
RM002929,HOSP000147,309,Consultation Room,Maintenance,1
RM002930,HOSP000147,210,Consultation Room,Maintenance,1
RM002931,HOSP000147,511,Emergency Room,Occupied,4
RM002932,HOSP000147,212,General Ward,Maintenance,4
RM002933,HOSP000147,113,General Ward,Maintenance,2
RM002934,HOSP000147,414,Operation Theater,Maintenance,1
RM002935,HOSP000147,515,ICU,Occupied,1
RM002936,HOSP000147,416,Consultation Room,Occupied,1
RM002937,HOSP000147,317,General Ward,Available,2
RM002938,HOSP000147,418,ICU,Maintenance,1
RM002939,HOSP000147,319,Emergency Room,Maintenance,2
RM002940,HOSP000147,420,Consultation Room,Occupied,1
RM002941,HOSP000148,301,General Ward,Occupied,4
RM002942,HOSP000148,402,Operation Theater,Occupied,1
RM002943,HOSP000148,303,ICU,Available,1
RM002944,HOSP000148,304,Emergency Room,Available,6
